Germplasm Name,Germplasm GID,Test (T) or Check (C),Exp Title ,Exp Description,Exp Unit,Exp Type,Env,Env Location,Env Year,Exp Unit ID,Exp Replicate #,Exp Block #,Row,Column,Lat,Long,Elevation,RTK,Treatment Factors,ObsUnitID
Germplas1765,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1649,New Location DRP1644,2001,11028,1,2,4,5,,,,,Jam application,
Germplas1766,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1650,New Location DRP1645,2001,11029,1,2,4,5,,,,,Jam application,
Germplas1767,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1651,New Location DRP1646,2001,11030,1,2,4,5,,,,,Jam application,
Germplas1768,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1652,New Location DRP1647,2001,11031,1,2,4,5,,,,,Jam application,
Germplas1769,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1653,New Location DRP1648,2001,11032,1,2,4,5,,,,,Jam application,
Germplas1770,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1654,New Location DRP1649,2001,11033,1,2,4,5,,,,,Jam application,
Germplas1771,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1655,New Location DRP1650,2001,11034,1,2,4,5,,,,,Jam application,
Germplas1772,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1656,New Location DRP1651,2001,11035,1,2,4,5,,,,,Jam application,
Germplas1773,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1657,New Location DRP1652,2001,11036,1,2,4,5,,,,,Jam application,
Germplas1774,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1658,New Location DRP1653,2001,11037,1,2,4,5,,,,,Jam application,
Germplas1775,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1659,New Location DRP1654,2001,11038,1,2,4,5,,,,,Jam application,
Germplas1776,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1660,New Location DRP1655,2001,11039,1,2,4,5,,,,,Jam application,
Germplas1777,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1661,New Location DRP1656,2001,11040,1,2,4,5,,,,,Jam application,
Germplas1778,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1662,New Location DRP1657,2001,11041,1,2,4,5,,,,,Jam application,
Germplas1779,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1663,New Location DRP1658,2001,11042,1,2,4,5,,,,,Jam application,
Germplas1780,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1664,New Location DRP1659,2001,11043,1,2,4,5,,,,,Jam application,
Germplas1781,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1665,New Location DRP1660,2001,11044,1,2,4,5,,,,,Jam application,
Germplas1782,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1666,New Location DRP1661,2001,11045,1,2,4,5,,,,,Jam application,
Germplas1783,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1667,New Location DRP1662,2001,11046,1,2,4,5,,,,,Jam application,
Germplas1784,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1668,New Location DRP1663,2001,11047,1,2,4,5,,,,,Jam application,
Germplas1785,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1669,New Location DRP1664,2001,11048,1,2,4,5,,,,,Jam application,
Germplas1786,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1670,New Location DRP1665,2001,11049,1,2,4,5,,,,,Jam application,
Germplas1787,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1671,New Location DRP1666,2001,11050,1,2,4,5,,,,,Jam application,
Germplas1788,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1672,New Location DRP1667,2001,11051,1,2,4,5,,,,,Jam application,
Germplas1789,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1673,New Location DRP1668,2001,11052,1,2,4,5,,,,,Jam application,
Germplas1790,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1674,New Location DRP1669,2001,11053,1,2,4,5,,,,,Jam application,
Germplas1791,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1675,New Location DRP1670,2001,11054,1,2,4,5,,,,,Jam application,
Germplas1792,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1676,New Location DRP1671,2001,11055,1,2,4,5,,,,,Jam application,
Germplas1793,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1677,New Location DRP1672,2001,11056,1,2,4,5,,,,,Jam application,
Germplas1794,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1678,New Location DRP1673,2001,11057,1,2,4,5,,,,,Jam application,
Germplas1795,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1679,New Location DRP1674,2001,11058,1,2,4,5,,,,,Jam application,
Germplas1796,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1680,New Location DRP1675,2001,11059,1,2,4,5,,,,,Jam application,
Germplas1797,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1681,New Location DRP1676,2001,11060,1,2,4,5,,,,,Jam application,
Germplas1798,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1682,New Location DRP1677,2001,11061,1,2,4,5,,,,,Jam application,
Germplas1799,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1683,New Location DRP1678,2001,11062,1,2,4,5,,,,,Jam application,
Germplas1800,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1684,New Location DRP1679,2001,11063,1,2,4,5,,,,,Jam application,
Germplas1801,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1685,New Location DRP1680,2001,11064,1,2,4,5,,,,,Jam application,
Germplas1802,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1686,New Location DRP1681,2001,11065,1,2,4,5,,,,,Jam application,
Germplas1803,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1687,New Location DRP1682,2001,11066,1,2,4,5,,,,,Jam application,
Germplas1804,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1688,New Location DRP1683,2001,11067,1,2,4,5,,,,,Jam application,
Germplas1805,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1689,New Location DRP1684,2001,11068,1,2,4,5,,,,,Jam application,
Germplas1806,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1690,New Location DRP1685,2001,11069,1,2,4,5,,,,,Jam application,
Germplas1807,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1691,New Location DRP1686,2001,11070,1,2,4,5,,,,,Jam application,
Germplas1808,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1692,New Location DRP1687,2001,11071,1,2,4,5,,,,,Jam application,
Germplas1809,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1693,New Location DRP1688,2001,11072,1,2,4,5,,,,,Jam application,
Germplas1810,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1694,New Location DRP1689,2001,11073,1,2,4,5,,,,,Jam application,
Germplas1811,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1695,New Location DRP1690,2001,11074,1,2,4,5,,,,,Jam application,
Germplas1812,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1696,New Location DRP1691,2001,11075,1,2,4,5,,,,,Jam application,
Germplas1813,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1697,New Location DRP1692,2001,11076,1,2,4,5,,,,,Jam application,
Germplas1814,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1698,New Location DRP1693,2001,11077,1,2,4,5,,,,,Jam application,
Germplas1815,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1699,New Location DRP1694,2001,11078,1,2,4,5,,,,,Jam application,
Germplas1816,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1700,New Location DRP1695,2001,11079,1,2,4,5,,,,,Jam application,
Germplas1817,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1701,New Location DRP1696,2001,11080,1,2,4,5,,,,,Jam application,
Germplas1818,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1702,New Location DRP1697,2001,11081,1,2,4,5,,,,,Jam application,
Germplas1819,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1703,New Location DRP1698,2001,11082,1,2,4,5,,,,,Jam application,
Germplas1820,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1704,New Location DRP1699,2001,11083,1,2,4,5,,,,,Jam application,
Germplas1821,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1705,New Location DRP1700,2001,11084,1,2,4,5,,,,,Jam application,
Germplas1822,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1706,New Location DRP1701,2001,11085,1,2,4,5,,,,,Jam application,
Germplas1823,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1707,New Location DRP1702,2001,11086,1,2,4,5,,,,,Jam application,
Germplas1824,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1708,New Location DRP1703,2001,11087,1,2,4,5,,,,,Jam application,
Germplas1825,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1709,New Location DRP1704,2001,11088,1,2,4,5,,,,,Jam application,
Germplas1826,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1710,New Location DRP1705,2001,11089,1,2,4,5,,,,,Jam application,
Germplas1827,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1711,New Location DRP1706,2001,11090,1,2,4,5,,,,,Jam application,
Germplas1828,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1712,New Location DRP1707,2001,11091,1,2,4,5,,,,,Jam application,
Germplas1829,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1713,New Location DRP1708,2001,11092,1,2,4,5,,,,,Jam application,
Germplas1830,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1714,New Location DRP1709,2001,11093,1,2,4,5,,,,,Jam application,
Germplas1831,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1715,New Location DRP1710,2001,11094,1,2,4,5,,,,,Jam application,
Germplas1832,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1716,New Location DRP1711,2001,11095,1,2,4,5,,,,,Jam application,
Germplas1833,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1717,New Location DRP1712,2001,11096,1,2,4,5,,,,,Jam application,
Germplas1834,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1718,New Location DRP1713,2001,11097,1,2,4,5,,,,,Jam application,
Germplas1835,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1719,New Location DRP1714,2001,11098,1,2,4,5,,,,,Jam application,
Germplas1836,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1720,New Location DRP1715,2001,11099,1,2,4,5,,,,,Jam application,
Germplas1837,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1721,New Location DRP1716,2001,11100,1,2,4,5,,,,,Jam application,
Germplas1838,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1722,New Location DRP1717,2001,11101,1,2,4,5,,,,,Jam application,
Germplas1839,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1723,New Location DRP1718,2001,11102,1,2,4,5,,,,,Jam application,
Germplas1840,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1724,New Location DRP1719,2001,11103,1,2,4,5,,,,,Jam application,
Germplas1841,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1725,New Location DRP1720,2001,11104,1,2,4,5,,,,,Jam application,
Germplas1842,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1726,New Location DRP1721,2001,11105,1,2,4,5,,,,,Jam application,
Germplas1843,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1727,New Location DRP1722,2001,11106,1,2,4,5,,,,,Jam application,
Germplas1844,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1728,New Location DRP1723,2001,11107,1,2,4,5,,,,,Jam application,
Germplas1845,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1729,New Location DRP1724,2001,11108,1,2,4,5,,,,,Jam application,
Germplas1846,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1730,New Location DRP1725,2001,11109,1,2,4,5,,,,,Jam application,
Germplas1847,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1731,New Location DRP1726,2001,11110,1,2,4,5,,,,,Jam application,
Germplas1848,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1732,New Location DRP1727,2001,11111,1,2,4,5,,,,,Jam application,
Germplas1849,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1733,New Location DRP1728,2001,11112,1,2,4,5,,,,,Jam application,
Germplas1850,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1734,New Location DRP1729,2001,11113,1,2,4,5,,,,,Jam application,
Germplas1851,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1735,New Location DRP1730,2001,11114,1,2,4,5,,,,,Jam application,
Germplas1852,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1736,New Location DRP1731,2001,11115,1,2,4,5,,,,,Jam application,
Germplas1853,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1737,New Location DRP1732,2001,11116,1,2,4,5,,,,,Jam application,
Germplas1854,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1738,New Location DRP1733,2001,11117,1,2,4,5,,,,,Jam application,
Germplas1855,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1739,New Location DRP1734,2001,11118,1,2,4,5,,,,,Jam application,
Germplas1856,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1740,New Location DRP1735,2001,11119,1,2,4,5,,,,,Jam application,
Germplas1857,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1741,New Location DRP1736,2001,11120,1,2,4,5,,,,,Jam application,
Germplas1858,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1742,New Location DRP1737,2001,11121,1,2,4,5,,,,,Jam application,
Germplas1859,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1743,New Location DRP1738,2001,11122,1,2,4,5,,,,,Jam application,
Germplas1860,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1744,New Location DRP1739,2001,11123,1,2,4,5,,,,,Jam application,
Germplas1861,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1745,New Location DRP1740,2001,11124,1,2,4,5,,,,,Jam application,
Germplas1862,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1746,New Location DRP1741,2001,11125,1,2,4,5,,,,,Jam application,
Germplas1863,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1747,New Location DRP1742,2001,11126,1,2,4,5,,,,,Jam application,
Germplas1864,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1748,New Location DRP1743,2001,11127,1,2,4,5,,,,,Jam application,
Germplas1865,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1749,New Location DRP1744,2001,11128,1,2,4,5,,,,,Jam application,
Germplas1866,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1750,New Location DRP1745,2001,11129,1,2,4,5,,,,,Jam application,
Germplas1867,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1751,New Location DRP1746,2001,11130,1,2,4,5,,,,,Jam application,
Germplas1868,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1752,New Location DRP1747,2001,11131,1,2,4,5,,,,,Jam application,
Germplas1869,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1753,New Location DRP1748,2001,11132,1,2,4,5,,,,,Jam application,
Germplas1870,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1754,New Location DRP1749,2001,11133,1,2,4,5,,,,,Jam application,
Germplas1871,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1755,New Location DRP1750,2001,11134,1,2,4,5,,,,,Jam application,
Germplas1872,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1756,New Location DRP1751,2001,11135,1,2,4,5,,,,,Jam application,
Germplas1873,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1757,New Location DRP1752,2001,11136,1,2,4,5,,,,,Jam application,
Germplas1874,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1758,New Location DRP1753,2001,11137,1,2,4,5,,,,,Jam application,
Germplas1875,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1759,New Location DRP1754,2001,11138,1,2,4,5,,,,,Jam application,
Germplas1876,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1760,New Location DRP1755,2001,11139,1,2,4,5,,,,,Jam application,
Germplas1877,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1761,New Location DRP1756,2001,11140,1,2,4,5,,,,,Jam application,
Germplas1878,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1762,New Location DRP1757,2001,11141,1,2,4,5,,,,,Jam application,
Germplas1879,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1763,New Location DRP1758,2001,11142,1,2,4,5,,,,,Jam application,
Germplas1880,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1764,New Location DRP1759,2001,11143,1,2,4,5,,,,,Jam application,
Germplas1881,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1765,New Location DRP1760,2001,11144,1,2,4,5,,,,,Jam application,
Germplas1882,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1766,New Location DRP1761,2001,11145,1,2,4,5,,,,,Jam application,
Germplas1883,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1767,New Location DRP1762,2001,11146,1,2,4,5,,,,,Jam application,
Germplas1884,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1768,New Location DRP1763,2001,11147,1,2,4,5,,,,,Jam application,
Germplas1885,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1769,New Location DRP1764,2001,11148,1,2,4,5,,,,,Jam application,
Germplas1886,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1770,New Location DRP1765,2001,11149,1,2,4,5,,,,,Jam application,
Germplas1887,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1771,New Location DRP1766,2001,11150,1,2,4,5,,,,,Jam application,
Germplas1888,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1772,New Location DRP1767,2001,11151,1,2,4,5,,,,,Jam application,
Germplas1889,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1773,New Location DRP1768,2001,11152,1,2,4,5,,,,,Jam application,
Germplas1890,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1774,New Location DRP1769,2001,11153,1,2,4,5,,,,,Jam application,
Germplas1891,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1775,New Location DRP1770,2001,11154,1,2,4,5,,,,,Jam application,
Germplas1892,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1776,New Location DRP1771,2001,11155,1,2,4,5,,,,,Jam application,
Germplas1893,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1777,New Location DRP1772,2001,11156,1,2,4,5,,,,,Jam application,
Germplas1894,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1778,New Location DRP1773,2001,11157,1,2,4,5,,,,,Jam application,
Germplas1895,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1779,New Location DRP1774,2001,11158,1,2,4,5,,,,,Jam application,
Germplas1896,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1780,New Location DRP1775,2001,11159,1,2,4,5,,,,,Jam application,
Germplas1897,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1781,New Location DRP1776,2001,11160,1,2,4,5,,,,,Jam application,
Germplas1898,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1782,New Location DRP1777,2001,11161,1,2,4,5,,,,,Jam application,
Germplas1899,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1783,New Location DRP1778,2001,11162,1,2,4,5,,,,,Jam application,
Germplas1900,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1784,New Location DRP1779,2001,11163,1,2,4,5,,,,,Jam application,
Germplas1901,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1785,New Location DRP1780,2001,11164,1,2,4,5,,,,,Jam application,
Germplas1902,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1786,New Location DRP1781,2001,11165,1,2,4,5,,,,,Jam application,
Germplas1903,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 1787,New Location DRP1782,2001,11166,1,2,4,5,,,,,Jam application,
